PracticeCode,Sex,Attribute,Value
60177,Male,Ages 75 to 84,167
60177,Male,Ages 85 plus,50
60177,Female,Ages 0 to 4,321
60177,Female,Ages 5 to 14,670
60177,Female,Ages 15 to 24,465
60177,Female,Ages 25 to 44,1487
60177,Female,Ages 45 to 64,1059
60177,Female,Ages 65 to 74,361
60177,Female,Ages 75 to 84,198
60177,Female,Ages 85 plus,83
60181,Male,Ages 0 to 4,71
60181,Male,Ages 5 to 14,184
60181,Male,Ages 15 to 24,196
60181,Male,Ages 25 to 44,481
60181,Male,Ages 45 to 64,563
60181,Male,Ages 65 to 74,234
60181,Male,Ages 75 to 84,127
60181,Male,Ages 85 plus,44
60181,Female,Ages 0 to 4,80
60181,Female,Ages 5 to 14,211
60181,Female,Ages 15 to 24,154
60181,Female,Ages 25 to 44,477
60181,Female,Ages 45 to 64,497
60181,Female,Ages 65 to 74,230
60181,Female,Ages 75 to 84,164
60181,Female,Ages 85 plus,77
60196,Male,Ages 0 to 4,74
60196,Male,Ages 5 to 14,119
60196,Male,Ages 15 to 24,146
60196,Male,Ages 25 to 44,378
60196,Male,Ages 45 to 64,302
60196,Male,Ages 65 to 74,108
60196,Male,Ages 75 to 84,40
60196,Male,Ages 85 plus,7
60196,Female,Ages 0 to 4,56
60196,Female,Ages 5 to 14,112
60196,Female,Ages 15 to 24,151
60196,Female,Ages 25 to 44,363
60196,Female,Ages 45 to 64,302
60196,Female,Ages 65 to 74,103
60196,Female,Ages 75 to 84,50
60196,Female,Ages 85 plus,19
60209,Male,Ages 0 to 4,167
60209,Male,Ages 5 to 14,256
60209,Male,Ages 15 to 24,233
60209,Male,Ages 25 to 44,732
60209,Male,Ages 45 to 64,582
60209,Male,Ages 65 to 74,192
60209,Male,Ages 75 to 84,98
60209,Male,Ages 85 plus,21
60209,Female,Ages 0 to 4,180
60209,Female,Ages 5 to 14,232
60209,Female,Ages 15 to 24,238
60209,Female,Ages 25 to 44,827
60209,Female,Ages 45 to 64,531
60209,Female,Ages 65 to 74,192
60209,Female,Ages 75 to 84,118
60209,Female,Ages 85 plus,35
60213,Male,Ages 0 to 4,253
60213,Male,Ages 5 to 14,648
60213,Male,Ages 15 to 24,620
60213,Male,Ages 25 to 44,1529
60213,Male,Ages 45 to 64,1727
60213,Male,Ages 65 to 74,561
60213,Male,Ages 75 to 84,292
60213,Male,Ages 85 plus,79
60213,Female,Ages 0 to 4,257
60213,Female,Ages 5 to 14,636
60213,Female,Ages 15 to 24,615
60213,Female,Ages 25 to 44,1566
60213,Female,Ages 45 to 64,1502
60213,Female,Ages 65 to 74,522
60213,Female,Ages 75 to 84,396
60213,Female,Ages 85 plus,150
60228,Male,Ages 0 to 4,140
60228,Male,Ages 5 to 14,265
60228,Male,Ages 15 to 24,174
60228,Male,Ages 25 to 44,521
60228,Male,Ages 45 to 64,560
60228,Male,Ages 65 to 74,187
60228,Male,Ages 75 to 84,81
60228,Male,Ages 85 plus,20
60228,Female,Ages 0 to 4,113
60228,Female,Ages 5 to 14,225
60228,Female,Ages 15 to 24,176
60228,Female,Ages 25 to 44,582
60228,Female,Ages 45 to 64,449
60228,Female,Ages 65 to 74,203
60228,Female,Ages 75 to 84,141
60228,Female,Ages 85 plus,51
61061,Male,Ages 0 to 4,217
61061,Male,Ages 5 to 14,584
61061,Male,Ages 15 to 24,549
61061,Male,Ages 25 to 44,1237
61061,Male,Ages 45 to 64,1320
61061,Male,Ages 65 to 74,480
61061,Male,Ages 75 to 84,326
61061,Male,Ages 85 plus,56
61061,Female,Ages 0 to 4,268
61061,Female,Ages 5 to 14,599
61061,Female,Ages 15 to 24,547
61061,Female,Ages 25 to 44,1329
61061,Female,Ages 45 to 64,1374
61061,Female,Ages 65 to 74,544
61061,Female,Ages 75 to 84,405
61061,Female,Ages 85 plus,150
61131,Male,Ages 0 to 4,165
61131,Male,Ages 5 to 14,327
61131,Male,Ages 15 to 24,299
61131,Male,Ages 25 to 44,708
61131,Male,Ages 45 to 64,634
61131,Male,Ages 65 to 74,223
61131,Male,Ages 75 to 84,95
61131,Male,Ages 85 plus,17
61131,Female,Ages 0 to 4,130
61131,Female,Ages 5 to 14,300
61131,Female,Ages 15 to 24,283
61131,Female,Ages 25 to 44,797
61131,Female,Ages 45 to 64,737
61131,Female,Ages 65 to 74,259
61131,Female,Ages 75 to 84,167
61131,Female,Ages 85 plus,40
61151,Male,Ages 0 to 4,136
61151,Male,Ages 5 to 14,328
61151,Male,Ages 15 to 24,339
61151,Male,Ages 25 to 44,805
61151,Male,Ages 45 to 64,833
61151,Male,Ages 65 to 74,266
61151,Male,Ages 75 to 84,147
61151,Male,Ages 85 plus,50
61151,Female,Ages 0 to 4,124
61151,Female,Ages 5 to 14,296
61151,Female,Ages 15 to 24,297
61151,Female,Ages 25 to 44,793
61151,Female,Ages 45 to 64,899
61151,Female,Ages 65 to 74,311
61151,Female,Ages 75 to 84,230
61151,Female,Ages 85 plus,92
61216,Male,Ages 0 to 4,45
61216,Male,Ages 5 to 14,107
61216,Male,Ages 15 to 24,116
61216,Male,Ages 25 to 44,342
61216,Male,Ages 45 to 64,368
61216,Male,Ages 65 to 74,118
61216,Male,Ages 75 to 84,44
61216,Male,Ages 85 plus,8
61216,Female,Ages 0 to 4,55
61216,Female,Ages 5 to 14,135
61216,Female,Ages 15 to 24,116
61216,Female,Ages 25 to 44,352
61216,Female,Ages 45 to 64,353
61216,Female,Ages 65 to 74,117
61216,Female,Ages 75 to 84,59
61216,Female,Ages 85 plus,25
61240,Male,Ages 0 to 4,145
61240,Male,Ages 5 to 14,415
61240,Male,Ages 15 to 24,392
61240,Male,Ages 25 to 44,1007
61240,Male,Ages 45 to 64,976
61240,Male,Ages 65 to 74,330
61240,Male,Ages 75 to 84,162
61240,Male,Ages 85 plus,37
61240,Female,Ages 0 to 4,164
61240,Female,Ages 5 to 14,381
61240,Female,Ages 15 to 24,370
61240,Female,Ages 25 to 44,1027
61240,Female,Ages 45 to 64,985
61240,Female,Ages 65 to 74,334
61240,Female,Ages 75 to 84,209
61240,Female,Ages 85 plus,82
61305,Male,Ages 0 to 4,136
61305,Male,Ages 5 to 14,328
61305,Male,Ages 15 to 24,368
61305,Male,Ages 25 to 44,816
61305,Male,Ages 45 to 64,789
61305,Male,Ages 65 to 74,282
61305,Male,Ages 75 to 84,123
61305,Male,Ages 85 plus,31
61305,Female,Ages 0 to 4,97
61305,Female,Ages 5 to 14,324
61305,Female,Ages 15 to 24,359
61305,Female,Ages 25 to 44,757
61305,Female,Ages 45 to 64,773
61305,Female,Ages 65 to 74,312
61305,Female,Ages 75 to 84,153
61305,Female,Ages 85 plus,72
61324,Male,Ages 0 to 4,119
61324,Male,Ages 5 to 14,297
61324,Male,Ages 15 to 24,289
61324,Male,Ages 25 to 44,627
61324,Male,Ages 45 to 64,804
61324,Male,Ages 65 to 74,303
61324,Male,Ages 75 to 84,187
61324,Male,Ages 85 plus,30
61324,Female,Ages 0 to 4,97
61324,Female,Ages 5 to 14,296
61324,Female,Ages 15 to 24,263
61324,Female,Ages 25 to 44,633
61324,Female,Ages 45 to 64,704
61324,Female,Ages 65 to 74,344
61324,Female,Ages 75 to 84,237
61324,Female,Ages 85 plus,42
61339,Male,Ages 0 to 4,279
61339,Male,Ages 5 to 14,657
61339,Male,Ages 15 to 24,629
61339,Male,Ages 25 to 44,1622
61339,Male,Ages 45 to 64,1336
61339,Male,Ages 65 to 74,612
61339,Male,Ages 75 to 84,281
61339,Male,Ages 85 plus,63
61339,Female,Ages 0 to 4,290
61339,Female,Ages 5 to 14,631
61339,Female,Ages 15 to 24,607
61339,Female,Ages 25 to 44,1596
61339,Female,Ages 45 to 64,1462
61339,Female,Ages 65 to 74,705
61339,Female,Ages 75 to 84,374
61339,Female,Ages 85 plus,138
61343,Male,Ages 0 to 4,257
61343,Male,Ages 5 to 14,680
61343,Male,Ages 15 to 24,836
61343,Male,Ages 25 to 44,1425
61343,Male,Ages 45 to 64,1753
61343,Male,Ages 65 to 74,552
61343,Male,Ages 75 to 84,248
61343,Male,Ages 85 plus,58
61343,Female,Ages 0 to 4,201
61343,Female,Ages 5 to 14,640
61343,Female,Ages 15 to 24,743
61343,Female,Ages 25 to 44,1446
61343,Female,Ages 45 to 64,1921
61343,Female,Ages 65 to 74,582
61343,Female,Ages 75 to 84,318
61343,Female,Ages 85 plus,108
61358,Male,Ages 0 to 4,264
61358,Male,Ages 5 to 14,628
61358,Male,Ages 15 to 24,724
61358,Male,Ages 25 to 44,1633
61358,Male,Ages 45 to 64,1955
61358,Male,Ages 65 to 74,615
61358,Male,Ages 75 to 84,473
61358,Male,Ages 85 plus,117
61358,Female,Ages 0 to 4,249
61358,Female,Ages 5 to 14,619
61358,Female,Ages 15 to 24,709
61358,Female,Ages 25 to 44,1524
61358,Female,Ages 45 to 64,1889
61358,Female,Ages 65 to 74,785
61358,Female,Ages 75 to 84,629
61358,Female,Ages 85 plus,180
61377,Male,Ages 0 to 4,109
61377,Male,Ages 5 to 14,319
61377,Male,Ages 15 to 24,309
61377,Male,Ages 25 to 44,626
61377,Male,Ages 45 to 64,614
61377,Male,Ages 65 to 74,202
61377,Male,Ages 75 to 84,105
61377,Male,Ages 85 plus,21
61377,Female,Ages 0 to 4,98
61377,Female,Ages 5 to 14,269
61377,Female,Ages 15 to 24,268
61377,Female,Ages 25 to 44,672
61377,Female,Ages 45 to 64,625
61377,Female,Ages 65 to 74,210
61377,Female,Ages 75 to 84,143
61377,Female,Ages 85 plus,27
61381,Male,Ages 0 to 4,88
61381,Male,Ages 5 to 14,174
61381,Male,Ages 15 to 24,200
61381,Male,Ages 25 to 44,413
61381,Male,Ages 45 to 64,465
61381,Male,Ages 65 to 74,128
61381,Male,Ages 75 to 84,100
61381,Male,Ages 85 plus,15
61381,Female,Ages 0 to 4,64
61381,Female,Ages 5 to 14,137
61381,Female,Ages 15 to 24,155
61381,Female,Ages 25 to 44,370
61381,Female,Ages 45 to 64,467
61381,Female,Ages 65 to 74,141
61381,Female,Ages 75 to 84,135
61381,Female,Ages 85 plus,24
61447,Male,Ages 0 to 4,529
61447,Male,Ages 5 to 14,1182
61447,Male,Ages 15 to 24,1236
61447,Male,Ages 25 to 44,2997
61447,Male,Ages 45 to 64,3012
61447,Male,Ages 65 to 74,992
61447,Male,Ages 75 to 84,460
61447,Male,Ages 85 plus,122
61447,Female,Ages 0 to 4,516
61447,Female,Ages 5 to 14,1210
61447,Female,Ages 15 to 24,1172
61447,Female,Ages 25 to 44,2966
61447,Female,Ages 45 to 64,2888
61447,Female,Ages 65 to 74,1022
61447,Female,Ages 75 to 84,557
61447,Female,Ages 85 plus,241
61466,Male,Ages 0 to 4,123
61466,Male,Ages 5 to 14,317
61466,Male,Ages 15 to 24,343
61466,Male,Ages 25 to 44,847
61466,Male,Ages 45 to 64,952
61466,Male,Ages 65 to 74,364
61466,Male,Ages 75 to 84,156
61466,Male,Ages 85 plus,35
61466,Female,Ages 0 to 4,125
61466,Female,Ages 5 to 14,325
61466,Female,Ages 15 to 24,346
61466,Female,Ages 25 to 44,782
61466,Female,Ages 45 to 64,1018
61466,Female,Ages 65 to 74,415
61466,Female,Ages 75 to 84,223
61466,Female,Ages 85 plus,80
61485,Male,Ages 0 to 4,136
61485,Male,Ages 5 to 14,331
61485,Male,Ages 15 to 24,366
61485,Male,Ages 25 to 44,817
61485,Male,Ages 45 to 64,953
61485,Male,Ages 65 to 74,319
61485,Male,Ages 75 to 84,171
61485,Male,Ages 85 plus,39
61485,Female,Ages 0 to 4,119
61485,Female,Ages 5 to 14,331
61485,Female,Ages 15 to 24,304
61485,Female,Ages 25 to 44,797
61485,Female,Ages 45 to 64,879
61485,Female,Ages 65 to 74,345
61485,Female,Ages 75 to 84,216
61485,Female,Ages 85 plus,76
61502,Male,Ages 0 to 4,283
61502,Male,Ages 5 to 14,724
61502,Male,Ages 15 to 24,786
61502,Male,Ages 25 to 44,1765
61502,Male,Ages 45 to 64,2034
61502,Male,Ages 65 to 74,718
61502,Male,Ages 75 to 84,449
61502,Male,Ages 85 plus,105
61502,Female,Ages 0 to 4,244
61502,Female,Ages 5 to 14,759
61502,Female,Ages 15 to 24,759
61502,Female,Ages 25 to 44,1734
61502,Female,Ages 45 to 64,1996
61502,Female,Ages 65 to 74,823
61502,Female,Ages 75 to 84,593
61502,Female,Ages 85 plus,189
61625,Male,Ages 0 to 4,420
61625,Male,Ages 5 to 14,1291
61625,Male,Ages 15 to 24,1271
61625,Male,Ages 25 to 44,2809
61625,Male,Ages 45 to 64,2885
61625,Male,Ages 65 to 74,863
61625,Male,Ages 75 to 84,434
61625,Male,Ages 85 plus,85
61625,Female,Ages 0 to 4,479
61625,Female,Ages 5 to 14,1182
61625,Female,Ages 15 to 24,1239
61625,Female,Ages 25 to 44,2792
61625,Female,Ages 45 to 64,2932
61625,Female,Ages 65 to 74,973
61625,Female,Ages 75 to 84,586
61625,Female,Ages 85 plus,210
61644,Male,Ages 0 to 4,136
61644,Male,Ages 5 to 14,440
61644,Male,Ages 15 to 24,475
61644,Male,Ages 25 to 44,958
61644,Male,Ages 45 to 64,1326
61644,Male,Ages 65 to 74,414
61644,Male,Ages 75 to 84,296
61644,Male,Ages 85 plus,75
61644,Female,Ages 0 to 4,132
61644,Female,Ages 5 to 14,351
61644,Female,Ages 15 to 24,451
61644,Female,Ages 25 to 44,912
61644,Female,Ages 45 to 64,1198
61644,Female,Ages 65 to 74,408
61644,Female,Ages 75 to 84,322
61644,Female,Ages 85 plus,156
61659,Male,Ages 0 to 4,159
61659,Male,Ages 5 to 14,388
61659,Male,Ages 15 to 24,431
61659,Male,Ages 25 to 44,974
61659,Male,Ages 45 to 64,1073
61659,Male,Ages 65 to 74,354
61659,Male,Ages 75 to 84,171
61659,Male,Ages 85 plus,34
61659,Female,Ages 0 to 4,150
61659,Female,Ages 5 to 14,333
61659,Female,Ages 15 to 24,384
61659,Female,Ages 25 to 44,875
61659,Female,Ages 45 to 64,882
61659,Female,Ages 65 to 74,288
61659,Female,Ages 75 to 84,160
61659,Female,Ages 85 plus,48
61663,Male,Ages 0 to 4,163
61663,Male,Ages 5 to 14,435
61663,Male,Ages 15 to 24,530
61663,Male,Ages 25 to 44,953
61663,Male,Ages 45 to 64,1062
61663,Male,Ages 65 to 74,367
61663,Male,Ages 75 to 84,161
61663,Male,Ages 85 plus,27
61663,Female,Ages 0 to 4,158
61663,Female,Ages 5 to 14,429
61663,Female,Ages 15 to 24,444
61663,Female,Ages 25 to 44,976
61663,Female,Ages 45 to 64,1156
61663,Female,Ages 65 to 74,457
61663,Female,Ages 75 to 84,196
61663,Female,Ages 85 plus,78
62011,Male,Ages 0 to 4,112
62011,Male,Ages 5 to 14,358
62011,Male,Ages 15 to 24,318
62011,Male,Ages 25 to 44,762
62011,Male,Ages 45 to 64,919
62011,Male,Ages 65 to 74,320
62011,Male,Ages 75 to 84,185
62011,Male,Ages 85 plus,54
62011,Female,Ages 0 to 4,122
62011,Female,Ages 5 to 14,336
62011,Female,Ages 15 to 24,346
62011,Female,Ages 25 to 44,816
62011,Female,Ages 45 to 64,899
62011,Female,Ages 65 to 74,367
62011,Female,Ages 75 to 84,254
62011,Female,Ages 85 plus,97
62031,Male,Ages 0 to 4,178
62031,Male,Ages 5 to 14,410
62031,Male,Ages 15 to 24,525
62031,Male,Ages 25 to 44,1134
62031,Male,Ages 45 to 64,1263
62031,Male,Ages 65 to 74,458
62031,Male,Ages 75 to 84,207
62031,Male,Ages 85 plus,38
62031,Female,Ages 0 to 4,164
62031,Female,Ages 5 to 14,452
62031,Female,Ages 15 to 24,486
62031,Female,Ages 25 to 44,1034
62031,Female,Ages 45 to 64,1199
62031,Female,Ages 65 to 74,492
62031,Female,Ages 75 to 84,234
62031,Female,Ages 85 plus,65
62045,Male,Ages 0 to 4,71
62045,Male,Ages 5 to 14,163
62045,Male,Ages 15 to 24,148
62045,Male,Ages 25 to 44,408
62045,Male,Ages 45 to 64,387
62045,Male,Ages 65 to 74,143
62045,Male,Ages 75 to 84,53
62045,Male,Ages 85 plus,6
62045,Female,Ages 0 to 4,75
62045,Female,Ages 5 to 14,164
62045,Female,Ages 15 to 24,129
62045,Female,Ages 25 to 44,415
62045,Female,Ages 45 to 64,342
62045,Female,Ages 65 to 74,145
62045,Female,Ages 75 to 84,61
62045,Female,Ages 85 plus,14
62050,Male,Ages 0 to 4,182
62050,Male,Ages 5 to 14,443
62050,Male,Ages 15 to 24,461
62050,Male,Ages 25 to 44,1087
62050,Male,Ages 45 to 64,1145
62050,Male,Ages 65 to 74,411
62050,Male,Ages 75 to 84,183
62050,Male,Ages 85 plus,33
62050,Female,Ages 0 to 4,174
62050,Female,Ages 5 to 14,425
62050,Female,Ages 15 to 24,464
62050,Female,Ages 25 to 44,1109
62050,Female,Ages 45 to 64,1168
62050,Female,Ages 65 to 74,441
62050,Female,Ages 75 to 84,269
62050,Female,Ages 85 plus,89
62115,Male,Ages 0 to 4,94
62115,Male,Ages 5 to 14,188
62115,Male,Ages 15 to 24,205
62115,Male,Ages 25 to 44,423
62115,Male,Ages 45 to 64,450
62115,Male,Ages 65 to 74,133
62115,Male,Ages 75 to 84,72
62115,Male,Ages 85 plus,14
62115,Female,Ages 0 to 4,93
62115,Female,Ages 5 to 14,184
62115,Female,Ages 15 to 24,170
62115,Female,Ages 25 to 44,436
62115,Female,Ages 45 to 64,412
62115,Female,Ages 65 to 74,117
62115,Female,Ages 75 to 84,89
62115,Female,Ages 85 plus,32
62120,Male,Ages 0 to 4,104
62120,Male,Ages 5 to 14,195
62120,Male,Ages 15 to 24,207
62120,Male,Ages 25 to 44,546
62120,Male,Ages 45 to 64,453
62120,Male,Ages 65 to 74,153
62120,Male,Ages 75 to 84,65
62120,Male,Ages 85 plus,14
62120,Female,Ages 0 to 4,74
62120,Female,Ages 5 to 14,176
62120,Female,Ages 15 to 24,197
62120,Female,Ages 25 to 44,483
62120,Female,Ages 45 to 64,431
62120,Female,Ages 65 to 74,154
62120,Female,Ages 75 to 84,82
62120,Female,Ages 85 plus,24
62219,Male,Ages 0 to 4,204
62219,Male,Ages 5 to 14,430
62219,Male,Ages 15 to 24,341
62219,Male,Ages 25 to 44,929
62219,Male,Ages 45 to 64,943
62219,Male,Ages 65 to 74,427
62219,Male,Ages 75 to 84,250
62219,Male,Ages 85 plus,64
62219,Female,Ages 0 to 4,205
62219,Female,Ages 5 to 14,410
62219,Female,Ages 15 to 24,353
62219,Female,Ages 25 to 44,1013
62219,Female,Ages 45 to 64,951
62219,Female,Ages 65 to 74,431
62219,Female,Ages 75 to 84,266
62219,Female,Ages 85 plus,100
62223,Male,Ages 0 to 4,252
62223,Male,Ages 5 to 14,648
62223,Male,Ages 15 to 24,604
62223,Male,Ages 25 to 44,1377
62223,Male,Ages 45 to 64,1522
62223,Male,Ages 65 to 74,636
62223,Male,Ages 75 to 84,374
62223,Male,Ages 85 plus,62
62223,Female,Ages 0 to 4,236
62223,Female,Ages 5 to 14,612
62223,Female,Ages 15 to 24,549
62223,Female,Ages 25 to 44,1380
62223,Female,Ages 45 to 64,1615
62223,Female,Ages 65 to 74,741
62223,Female,Ages 75 to 84,430
62223,Female,Ages 85 plus,126
62312,Male,Ages 0 to 4,147
62312,Male,Ages 5 to 14,395
62312,Male,Ages 15 to 24,413
62312,Male,Ages 25 to 44,754
62312,Male,Ages 45 to 64,1220
62312,Male,Ages 65 to 74,552
62312,Male,Ages 75 to 84,325
62312,Male,Ages 85 plus,88
62312,Female,Ages 0 to 4,137
62312,Female,Ages 5 to 14,341
62312,Female,Ages 15 to 24,393
62312,Female,Ages 25 to 44,740
62312,Female,Ages 45 to 64,1349
62312,Female,Ages 65 to 74,545
62312,Female,Ages 75 to 84,390
62312,Female,Ages 85 plus,124
62346,Male,Ages 0 to 4,70
62346,Male,Ages 5 to 14,161
62346,Male,Ages 15 to 24,137
62346,Male,Ages 25 to 44,338
62346,Male,Ages 45 to 64,415
62346,Male,Ages 65 to 74,171
62346,Male,Ages 75 to 84,121
62346,Male,Ages 85 plus,24
62346,Female,Ages 0 to 4,65
62346,Female,Ages 5 to 14,152
62346,Female,Ages 15 to 24,148
62346,Female,Ages 25 to 44,337
62346,Female,Ages 45 to 64,424
62346,Female,Ages 65 to 74,169
62346,Female,Ages 75 to 84,129
62346,Female,Ages 85 plus,40
62510,Male,Ages 0 to 4,97
62510,Male,Ages 5 to 14,290
62510,Male,Ages 15 to 24,311
62510,Male,Ages 25 to 44,684
62510,Male,Ages 45 to 64,795
62510,Male,Ages 65 to 74,342
62510,Male,Ages 75 to 84,184
62510,Male,Ages 85 plus,42
62510,Female,Ages 0 to 4,111
62510,Female,Ages 5 to 14,293
62510,Female,Ages 15 to 24,277
62510,Female,Ages 25 to 44,641
62510,Female,Ages 45 to 64,831
62510,Female,Ages 65 to 74,318
62510,Female,Ages 75 to 84,200
62510,Female,Ages 85 plus,60
62596,Male,Ages 0 to 4,173
62596,Male,Ages 5 to 14,436
62596,Male,Ages 15 to 24,464
62596,Male,Ages 25 to 44,972
62596,Male,Ages 45 to 64,1098
62596,Male,Ages 65 to 74,356
62596,Male,Ages 75 to 84,189
62596,Male,Ages 85 plus,39
62596,Female,Ages 0 to 4,160
62596,Female,Ages 5 to 14,379
62596,Female,Ages 15 to 24,461
62596,Female,Ages 25 to 44,942
62596,Female,Ages 45 to 64,1101
62596,Female,Ages 65 to 74,380
62596,Female,Ages 75 to 84,245
62596,Female,Ages 85 plus,58
62609,Male,Ages 0 to 4,322
62609,Male,Ages 5 to 14,758
62609,Male,Ages 15 to 24,764
62609,Male,Ages 25 to 44,1876
62609,Male,Ages 45 to 64,1885
62609,Male,Ages 65 to 74,537
62609,Male,Ages 75 to 84,367
62609,Male,Ages 85 plus,92
62609,Female,Ages 0 to 4,258
62609,Female,Ages 5 to 14,732
62609,Female,Ages 15 to 24,790
62609,Female,Ages 25 to 44,1748
62609,Female,Ages 45 to 64,1713
62609,Female,Ages 65 to 74,579
62609,Female,Ages 75 to 84,468
62609,Female,Ages 85 plus,160
62628,Male,Ages 0 to 4,84
62628,Male,Ages 5 to 14,274
62628,Male,Ages 15 to 24,189
62628,Male,Ages 25 to 44,463
62628,Male,Ages 45 to 64,564
62628,Male,Ages 65 to 74,207
62628,Male,Ages 75 to 84,147
62628,Male,Ages 85 plus,21
62628,Female,Ages 0 to 4,87
62628,Female,Ages 5 to 14,238
62628,Female,Ages 15 to 24,163
62628,Female,Ages 25 to 44,480
62628,Female,Ages 45 to 64,540
62628,Female,Ages 65 to 74,220
62628,Female,Ages 75 to 84,144
62628,Female,Ages 85 plus,28
62632,Male,Ages 0 to 4,120
62632,Male,Ages 5 to 14,360
62632,Male,Ages 15 to 24,344
62632,Male,Ages 25 to 44,699
62632,Male,Ages 45 to 64,907
62632,Male,Ages 65 to 74,379
62632,Male,Ages 75 to 84,238
62632,Male,Ages 85 plus,88
62632,Female,Ages 0 to 4,111
62632,Female,Ages 5 to 14,288
62632,Female,Ages 15 to 24,339
62632,Female,Ages 25 to 44,685
62632,Female,Ages 45 to 64,949
62632,Female,Ages 65 to 74,400
62632,Female,Ages 75 to 84,299
62632,Female,Ages 85 plus,177
62666,Male,Ages 0 to 4,86
62666,Male,Ages 5 to 14,212
62666,Male,Ages 15 to 24,258
62666,Male,Ages 25 to 44,457
62666,Male,Ages 45 to 64,429
62666,Male,Ages 65 to 74,128
62666,Male,Ages 75 to 84,59
62666,Male,Ages 85 plus,14
62666,Female,Ages 0 to 4,81
62666,Female,Ages 5 to 14,206
62666,Female,Ages 15 to 24,233
62666,Female,Ages 25 to 44,537
62666,Female,Ages 45 to 64,647
62666,Female,Ages 65 to 74,196
62666,Female,Ages 75 to 84,108
62666,Female,Ages 85 plus,42
62671,Male,Ages 0 to 4,194
62671,Male,Ages 5 to 14,453
62671,Male,Ages 15 to 24,450
62671,Male,Ages 25 to 44,1212
62671,Male,Ages 45 to 64,1315
62671,Male,Ages 65 to 74,497
62671,Male,Ages 75 to 84,289
62671,Male,Ages 85 plus,87
62671,Female,Ages 0 to 4,180
62671,Female,Ages 5 to 14,490
62671,Female,Ages 15 to 24,426
62671,Female,Ages 25 to 44,1144
62671,Female,Ages 45 to 64,1163
62671,Female,Ages 65 to 74,509
62671,Female,Ages 75 to 84,299
62671,Female,Ages 85 plus,134
62690,Male,Ages 0 to 4,84
62690,Male,Ages 5 to 14,165
62690,Male,Ages 15 to 24,160
62690,Male,Ages 25 to 44,458
62690,Male,Ages 45 to 64,406
62690,Male,Ages 65 to 74,109
62690,Male,Ages 75 to 84,55
62690,Male,Ages 85 plus,23
62690,Female,Ages 0 to 4,85
62690,Female,Ages 5 to 14,159
62690,Female,Ages 15 to 24,152
62690,Female,Ages 25 to 44,430
62690,Female,Ages 45 to 64,358
62690,Female,Ages 65 to 74,98
62690,Female,Ages 75 to 84,68
62690,Female,Ages 85 plus,15
62702,Male,Ages 0 to 4,76
62702,Male,Ages 5 to 14,191
62702,Male,Ages 15 to 24,203
62702,Male,Ages 25 to 44,452
62702,Male,Ages 45 to 64,412
62702,Male,Ages 65 to 74,108
62702,Male,Ages 75 to 84,50
62702,Male,Ages 85 plus,8
62702,Female,Ages 0 to 4,82
62702,Female,Ages 5 to 14,168
62702,Female,Ages 15 to 24,199
62702,Female,Ages 25 to 44,460
62702,Female,Ages 45 to 64,647
62702,Female,Ages 65 to 74,193
62702,Female,Ages 75 to 84,105
62702,Female,Ages 85 plus,19
62717,Male,Ages 0 to 4,260
62717,Male,Ages 5 to 14,613
62717,Male,Ages 15 to 24,566
62717,Male,Ages 25 to 44,1309
62717,Male,Ages 45 to 64,1422
62717,Male,Ages 65 to 74,481
62717,Male,Ages 75 to 84,224
62717,Male,Ages 85 plus,72
62717,Female,Ages 0 to 4,232
62717,Female,Ages 5 to 14,597
62717,Female,Ages 15 to 24,546
62717,Female,Ages 25 to 44,1344
62717,Female,Ages 45 to 64,1408
62717,Female,Ages 65 to 74,516
62717,Female,Ages 75 to 84,331
62717,Female,Ages 85 plus,124
62736,Male,Ages 0 to 4,105
62736,Male,Ages 5 to 14,259
62736,Male,Ages 15 to 24,221
62736,Male,Ages 25 to 44,580
62736,Male,Ages 45 to 64,576
62736,Male,Ages 65 to 74,224
62736,Male,Ages 75 to 84,132
62736,Male,Ages 85 plus,50
62736,Female,Ages 0 to 4,99
62736,Female,Ages 5 to 14,243
62736,Female,Ages 15 to 24,212
62736,Female,Ages 25 to 44,572
62736,Female,Ages 45 to 64,541
62736,Female,Ages 65 to 74,216
62736,Female,Ages 75 to 84,161
62736,Female,Ages 85 plus,80
62844,Male,Ages 0 to 4,85
62844,Male,Ages 5 to 14,193
62844,Male,Ages 15 to 24,187
62844,Male,Ages 25 to 44,470
62844,Male,Ages 45 to 64,570
62844,Male,Ages 65 to 74,202
62844,Male,Ages 75 to 84,127
62844,Male,Ages 85 plus,19
62844,Female,Ages 0 to 4,69
62844,Female,Ages 5 to 14,183
62844,Female,Ages 15 to 24,165
